Date,Symbol,Series,Deliverable_Qty,Traded_Qty,Delivery_Pct
2025-11-04,TRUALT,EQ,301043.0,440481,68.34
2025-11-04,TRUST,ST,600.0,600,100.0
2025-11-04,TSC,SM,80000.0,100000,80.0
2025-11-04,TSFINV,EQ,140865.0,262007,53.76
2025-11-04,TTKHLTCARE,EQ,923.0,1789,51.59
2025-11-04,TTKPRESTIG,EQ,14154.0,39301,36.01
2025-11-04,TTL,EQ,52612.0,92094,57.13
2025-11-04,TTML,EQ,615406.0,1237990,49.71
2025-11-04,TUNWAL,SM,90000.0,132000,68.18
2025-11-04,TVSELECT,EQ,86243.0,390877,22.06
2025-11-04,TVSHLTD,BE,,2398,
2025-11-04,TVSMOTOR,EQ,2846982.0,3540359,80.42
2025-11-04,TVSSCS,EQ,158493.0,271720,58.33
2025-11-04,TVSSRICHAK,EQ,7875.0,12784,61.6
2025-11-04,TVTODAY,EQ,10655.0,14674,72.61
2025-11-04,TVVISION,EQ,21147.0,75893,27.86
2025-11-04,UBL,EQ,21745.0,42990,50.58
2025-11-04,UCAL,EQ,3994.0,5610,71.19
2025-11-04,UCOBANK,EQ,5988047.0,11863163,50.48
2025-11-04,UDS,EQ,67444.0,108010,62.44
2025-11-04,UFBL,EQ,65404.0,90153,72.55
2025-11-04,UFLEX,EQ,13128.0,17228,76.2
2025-11-04,UFO,EQ,206932.0,279312,74.09
2025-11-04,UGARSUGAR,EQ,38238.0,59329,64.45
2025-11-04,UGROCAP,EQ,87989.0,167830,52.43
2025-11-04,UHTL,SM,38000.0,52000,73.08
2025-11-04,UJJIVANSFB,EQ,2500062.0,4713045,53.05
2025-11-04,ULTRACEMCO,EQ,126996.0,199364,63.7
2025-11-04,UMA,SM,28000.0,40000,70.0
2025-11-04,UMAEXPORTS,EQ,9229.0,13168,70.09
2025-11-04,UMESLTD,EQ,11322.0,20609,54.94
2025-11-04,UMIYA-MRO,EQ,20805.0,33072,62.91
2025-11-04,UNICHEMLAB,EQ,1911.0,3285,58.17
2025-11-04,UNIDT,EQ,5769.0,10044,57.44
2025-11-04,UNIECOM,EQ,141417.0,227647,62.12
2025-11-04,UNIENTER,EQ,1664.0,2174,76.54
2025-11-04,UNIHEALTH,SM,14000.0,16000,87.5
2025-11-04,UNIINFO,EQ,3246.0,3357,96.69
2025-11-04,UNILEX,SM,3200.0,3200,100.0
2025-11-04,UNIMECH,EQ,14562.0,22744,64.03
2025-11-04,UNIONBANK,EQ,6126573.0,14622442,41.9
2025-11-04,UNIONGOLD,EQ,3977.0,5327,74.66
2025-11-04,UNIPARTS,EQ,111142.0,386689,28.74
2025-11-04,UNITDSPR,EQ,621769.0,961290,64.68
2025-11-04,UNITECH,EQ,4956515.0,6140763,80.71
2025-11-04,UNITEDPOLY,BE,,127701,
2025-11-04,UNITEDTEA,EQ,1848.0,2798,66.05
2025-11-04,UNIVASTU,EQ,5043.0,7344,68.67
2025-11-04,UNIVCABLES,EQ,27931.0,39771,70.23
2025-11-04,UNIVPHOTO,EQ,520.0,1198,43.41
2025-11-04,UNOMINDA,EQ,369395.0,700575,52.73
2025-11-04,UPL,EQ,1122237.0,1916707,58.55
2025-11-04,URAVIDEF,EQ,7086.0,9439,75.07
2025-11-04,URBAN,SM,6400.0,8800,72.73
2025-11-04,URBANCO,EQ,1610123.0,4852058,33.18
2025-11-04,URJA,EQ,542038.0,915435,59.21
2025-11-04,USHAFIN,SM,4800.0,4800,100.0
2025-11-04,USHAMART,EQ,831177.0,1290498,64.41
2025-11-04,USK,EQ,38326.0,60747,63.09
2025-11-04,UTIAMC,EQ,163270.0,213340,76.53
2025-11-04,UTIBANKETF,EQ,37120.0,59809,62.06
2025-11-04,UTINEXT50,EQ,241479.0,267930,90.13
2025-11-04,UTINIFTETF,EQ,97236.0,111200,87.44
2025-11-04,UTISENSETF,EQ,37455.0,37990,98.59
2025-11-04,UTISXN50,EQ,3211.0,3830,83.84
2025-11-04,UTKARSHBNK,EQ,1549068.0,4164203,37.2
2025-11-04,UTSSAV,SM,141600.0,189600,74.68
2025-11-04,UTTAMSUGAR,EQ,6912.0,10763,64.22
2025-11-04,UWCSL,SM,1000.0,1000,100.0
2025-11-04,UYFINCORP,EQ,337985.0,491755,68.73
2025-11-04,V2RETAIL,EQ,60966.0,93551,65.17
2025-11-04,VADILALIND,EQ,1938.0,3083,62.86
2025-11-04,VAIBHAVGBL,EQ,206714.0,558453,37.02
2025-11-04,VAISHALI,EQ,319614.0,350555,91.17
2025-11-04,VAKRANGEE,EQ,1448301.0,2472812,58.57
2025-11-04,VAL30IETF,EQ,89296.0,107881,82.77
2025-11-04,VALIANTLAB,EQ,6147.0,8914,68.96
2025-11-04,VALIANTORG,EQ,7463.0,10829,68.92
2025-11-04,VARDHACRLC,EQ,24765.0,38087,65.02
2025-11-04,VARDMNPOLY,EQ,373515.0,545736,68.44
2025-11-04,VARROC,EQ,63903.0,105437,60.61
2025-11-04,VASCONEQ,EQ,921126.0,2333988,39.47
2025-11-04,VASWANI,EQ,60992.0,101080,60.34
2025-11-04,VBL,EQ,2240142.0,3554888,63.02
2025-11-04,VCL,EQ,208905.0,231071,90.41
2025-11-04,VDEAL,SM,8400.0,12600,66.67
2025-11-04,VEDL,EQ,4352105.0,9015840,48.27
2025-11-04,VEEDOL,EQ,9064.0,17470,51.88
2025-11-04,VEEKAYEM,SM,2000.0,2000,100.0
2025-11-04,VELS,SM,2400.0,2400,100.0
2025-11-04,VENKEYS,EQ,23685.0,56438,41.97
2025-11-04,VENTIVE,EQ,53447.0,62414,85.63
2025-11-04,VENUSPIPES,EQ,6451.0,13225,48.78
2025-11-04,VENUSREM,EQ,9067.0,15627,58.02
2025-11-04,VERANDA,EQ,98987.0,212527,46.58
2025-11-04,VERTEXPLUS,ST,22200.0,22200,100.0
2025-11-04,VERTIS,IV,25000.0,25000,100.0
2025-11-04,VERTOZ,EQ,83014.0,275420,30.14
2025-11-04,VESUVIUS,EQ,22933.0,45652,50.23
2025-11-04,VETO,EQ,13942.0,22360,62.35
2025-11-04,VGINFOTECH,SM,38000.0,56000,67.86
2025-11-04,VGL,BE,,65107,
2025-11-04,VGUARD,EQ,151527.0,325193,46.6
2025-11-04,VHLTD,BE,,69941,
2025-11-04,VIDHIING,EQ,5544.0,6406,86.54
2025-11-04,VIESL,SM,21600.0,34400,62.79
2025-11-04,VIGOR,SM,19200.0,32000,60.0
2025-11-04,VIJAYA,EQ,108870.0,304218,35.79
2025-11-04,VIJAYPD,SM,12000.0,12000,100.0
2025-11-04,VIJIFIN,BE,,25321,
2025-11-04,VIKASECO,EQ,1570824.0,2192621,71.64
2025-11-04,VIKASLIFE,EQ,2614875.0,3779322,69.19
2025-11-04,VIKRAMSOLR,EQ,308364.0,601942,51.23
2025-11-04,VIKRAN,EQ,1018149.0,2030583,50.14
2025-11-04,VILAS,SM,24500.0,33000,74.24
2025-11-04,VILINBIO,SM,16000.0,16000,100.0
2025-11-04,VIMTALABS,EQ,223943.0,534450,41.9
2025-11-04,VINATIORGA,EQ,14093.0,21769,64.74
2025-11-04,VINCOFE,EQ,1097081.0,4934359,22.23
2025-11-04,VINDHYATEL,EQ,6489.0,9401,69.02
2025-11-04,VINEETLAB,EQ,26720.0,105385,25.35
2025-11-04,VINNY,EQ,179464.0,279970,64.1
2025-11-04,VINSYS,SM,3250.0,4000,81.25
2025-11-04,VINYAS,SM,8800.0,9100,96.7
2025-11-04,VINYLINDIA,EQ,2383.0,4385,54.34
2025-11-04,VIPCLOTHNG,EQ,24252.0,36864,65.79
2025-11-04,VIPIND,EQ,196506.0,260906,75.32
2025-11-04,VIPULLTD,EQ,755146.0,1109820,68.04
2025-11-04,VIRINCHI,BE,,145750,
2025-11-04,VISAKAIND,EQ,70154.0,119717,58.6
2025-11-04,VISAMAN,ST,7000.0,7000,100.0
2025-11-04,VISASTEEL,BE,,132574,
2025-11-04,VISHNU,EQ,63043.0,122187,51.6
2025-11-04,VISHNUINFR,SM,2000.0,3500,57.14
2025-11-04,VISHWARAJ,EQ,154974.0,191521,80.92
2025-11-04,VISHWAS,SM,9600.0,9600,100.0
2025-11-04,VITAL,SM,6000.0,6000,100.0
2025-11-04,VIVIANA,SM,9250.0,13000,71.15
2025-11-04,VIVIDHA,EQ,251086.0,292474,85.85
2025-11-04,VLEGOV,EQ,416053.0,625778,66.49
2025-11-04,VLINFRA,SM,43500.0,57000,76.32
2025-11-04,VLSFINANCE,EQ,7585.0,9704,78.16
2025-11-04,VMARCIND,SM,23000.0,31250,73.6
2025-11-04,VMART,EQ,18939.0,46527,40.71
2025-11-04,VMM,EQ,5937807.0,8912631,66.62
2025-11-04,VMSTMT,EQ,74568.0,120411,61.93
2025-11-04,VOLERCAR,ST,3200.0,3200,100.0
2025-11-04,VOLTAMP,EQ,16051.0,25713,62.42
2025-11-04,VOLTAS,EQ,469582.0,834615,56.26
2025-11-04,VPRPL,EQ,297403.0,683444,43.52
2025-11-04,VR,SM,3600.0,3600,100.0
2025-11-04,VRAJ,EQ,12234.0,16344,74.85
2025-11-04,VRLLOG,EQ,963624.0,1439953,66.92
2025-11-04,VSCL,SM,6000.0,6000,100.0
2025-11-04,VSSL,EQ,72212.0,164441,43.91
2025-11-04,VSTIND,EQ,101504.0,213717,47.49
2025-11-04,VSTL,EQ,18743.0,26488,70.76
2025-11-04,VSTTILLERS,EQ,8028.0,12928,62.1
2025-11-04,VTL,EQ,58099.0,102898,56.46
2025-11-04,WAAREEENER,EQ,222863.0,569192,39.15
2025-11-04,WAAREERTL,EQ,173637.0,467959,37.11
2025-11-04,WABAG,EQ,76841.0,123861,62.04
2025-11-04,WALCHANNAG,EQ,71593.0,120780,59.28
2025-11-04,WANBURY,EQ,74409.0,129615,57.41
2025-11-04,WCIL,EQ,136933.0,224366,61.03
2025-11-04,WEALTH,EQ,762.0,1085,70.23
2025-11-04,WEBELSOLAR,EQ,170296.0,467929,36.39
2025-11-04,WEIZMANIND,EQ,2284.0,2608,87.58
2025-11-04,WEL,EQ,42169.0,101753,41.44
2025-11-04,WELCORP,EQ,1073789.0,1625795,66.05
2025-11-04,WELENT,EQ,48712.0,90498,53.83
2025-11-04,WELINV,BE,,678,
2025-11-04,WELSPUNLIV,EQ,375120.0,752456,49.85
2025-11-04,WENDT,EQ,2203.0,4180,52.7
2025-11-04,WESTLIFE,EQ,163468.0,357283,45.75
2025-11-04,WEWIN,BE,,7561,
2025-11-04,WEWORK,EQ,58708.0,122267,48.02
2025-11-04,WHEELS,EQ,40824.0,70961,57.53
2025-11-04,WHIRLPOOL,EQ,46018.0,137466,33.48
2025-11-04,WILLAMAGOR,EQ,3175.0,5713,55.58
2025-11-04,WINDLAS,EQ,16017.0,31722,50.49
2025-11-04,WINDMACHIN,EQ,34476.0,74027,46.57
2025-11-04,WINSOL,SM,8400.0,14400,58.33
2025-11-04,WINSOME,BZ,,602,
2025-11-04,WIPL,EQ,2073.0,3329,62.27
2025-11-04,WIPRO,EQ,3897852.0,6848284,56.92
2025-11-04,WOCKPHARMA,EQ,211855.0,864591,24.5
2025-11-04,WOL3D,SM,5000.0,5000,100.0
2025-11-04,WOMANCART,SM,51200.0,69600,73.56
2025-11-04,WONDERLA,EQ,17282.0,33122,52.18
2025-11-04,WORTHPERI,EQ,118046.0,221003,53.41
2025-11-04,WSI,EQ,27684.0,39656,69.81
2025-11-04,WSTCSTPAPR,EQ,13278.0,21780,60.96
2025-11-04,WTICAB,ST,20500.0,22500,91.11
2025-11-04,XCHANGING,EQ,115686.0,349719,33.08
2025-11-04,XELPMOC,BE,,6508,
2025-11-04,XPROINDIA,EQ,4570.0,7660,59.66
2025-11-04,XTGLOBAL,EQ,36459.0,95769,38.07
2025-11-04,YASHO,EQ,3294.0,6618,49.77
2025-11-04,YASHOPTICS,ST,12800.0,12800,100.0
2025-11-04,YATHARTH,EQ,197068.0,341224,57.75
2025-11-04,YATRA,EQ,788731.0,1967833,40.08
2025-11-04,YESBANK,EQ,45677567.0,139505986,32.74
2025-11-04,YESBANK,T0,0.0,2,0.0
2025-11-04,YUKEN,EQ,1693.0,2558,66.18
2025-11-04,ZAGGLE,EQ,269804.0,587448,45.93
2025-11-04,ZEAL,SM,1800.0,1800,100.0
2025-11-04,ZEEL,EQ,1944848.0,5199636,37.4
2025-11-04,ZEELEARN,EQ,162395.0,326215,49.78
2025-11-04,ZEEMEDIA,EQ,1855084.0,2622813,70.73
2025-11-04,ZENITHDRUG,SM,12800.0,16000,80.0
2025-11-04,ZENITHEXPO,EQ,121.0,247,48.99
2025-11-04,ZENITHSTL,BE,,89191,
2025-11-04,ZENSARTECH,EQ,562387.0,868075,64.79
2025-11-04,ZENTEC,EQ,140530.0,305943,45.93
2025-11-04,ZFCVINDIA,EQ,11878.0,18846,63.03
2025-11-04,ZIMLAB,EQ,23325.0,35184,66.29
2025-11-04,ZODIAC,EQ,43280.0,47485,91.14
2025-11-04,ZODIACLOTH,EQ,541.0,542,99.82
2025-11-04,ZOTA,EQ,18135.0,48071,37.73
2025-11-04,ZTECH,SM,10500.0,15300,68.63
2025-11-04,ZUARI,EQ,85548.0,118061,72.46
2025-11-04,ZUARIIND,EQ,39748.0,76486,51.97
2025-11-04,ZYDUSLIFE,EQ,211487.0,444915,47.53
2025-11-04,ZYDUSWELL,EQ,101190.0,213260,47.45
