SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
GVT&D, EQ, 21-Oct-2025, 2959.40, 2977.00, 2990.00, 2953.90, 2956.00, 2959.60, 2965.24, 17767, 526.83, 2558, 9716, 54.69
HAL, EQ, 21-Oct-2025, 4860.00, 4880.80, 4880.80, 4850.50, 4852.00, 4858.20, 4864.44, 128987, 6274.50, 13282, 69974, 54.28
HAPPSTMNDS, EQ, 21-Oct-2025, 496.70, 501.95, 503.55, 499.00, 500.05, 500.50, 500.43, 93171, 466.26, 5859, 51191, 54.95
HAPPYFORGE, EQ, 21-Oct-2025, 974.30, 999.00, 1031.00, 982.25, 1019.00, 1014.20, 1017.27, 122726, 1248.45, 9251, 53634, 43.70
HARDWYN, EQ, 21-Oct-2025, 12.36, 12.60, 12.60, 12.00, 12.26, 12.45, 12.43, 99301, 12.35, 335, 50996, 51.35
HARIOMPIPE, EQ, 21-Oct-2025, 473.50, 477.20, 480.10, 473.10, 477.00, 477.10, 477.17, 40271, 192.16, 1853, 24244, 60.20
HARRMALAYA, EQ, 21-Oct-2025, 198.79, 201.49, 203.00, 199.00, 200.00, 199.87, 200.55, 4854, 9.73, 115, 3393, 69.93
HARSHA, EQ, 21-Oct-2025, 386.25, 386.30, 393.00, 386.30, 390.60, 389.00, 390.12, 5855, 22.84, 563, 4433, 75.71
HATHWAY, EQ, 21-Oct-2025, 13.42, 13.66, 13.66, 13.42, 13.63, 13.60, 13.58, 519830, 70.62, 2019, 286658, 55.14
HATSUN, EQ, 21-Oct-2025, 885.30, 893.90, 914.95, 885.45, 910.00, 905.90, 903.14, 18619, 168.16, 2153, 10276, 55.19
HAVELLS, EQ, 21-Oct-2025, 1485.40, 1485.90, 1491.90, 1480.00, 1485.00, 1484.10, 1486.03, 72699, 1080.33, 4623, 34891, 48.00
HAVISHA, EQ, 21-Oct-2025, 2.12, 2.17, 2.42, 2.15, 2.29, 2.28, 2.26, 121103, 2.73, 98, 95752, 79.07
HBLENGINE, EQ, 21-Oct-2025, 944.05, 950.00, 959.80, 948.75, 952.20, 954.15, 955.33, 360404, 3443.03, 11253, 172895, 47.99
HBSL, EQ, 21-Oct-2025, 79.51, 79.00, 82.00, 78.61, 81.00, 81.01, 80.51, 1812, 1.46, 50, 1515, 83.61
HCC, EQ, 21-Oct-2025, 27.72, 27.84, 28.10, 27.80, 28.03, 28.01, 28.01, 2312493, 647.77, 7555, 1631363, 70.55
HCG, EQ, 21-Oct-2025, 733.80, 722.75, 729.00, 710.00, 720.00, 721.10, 717.85, 97344, 698.79, 6063, 43348, 44.53
HCL-INSYS, EQ, 21-Oct-2025, 14.91, 15.37, 15.37, 14.80, 15.20, 15.17, 15.10, 59562, 8.99, 554, 43313, 72.72
HCLTECH, EQ, 21-Oct-2025, 1495.40, 1502.70, 1503.00, 1481.00, 1486.50, 1486.00, 1490.39, 274400, 4089.63, 10319, 186574, 68.00
HDBFS, EQ, 21-Oct-2025, 739.95, 744.85, 745.00, 739.40, 741.00, 740.35, 741.01, 130540, 967.31, 7548, 93109, 71.35
HDFCAMC, EQ, 21-Oct-2025, 5716.00, 5739.50, 5753.50, 5681.00, 5703.50, 5707.50, 5723.53, 42433, 2428.66, 4977, 23796, 56.09
HDFCBANK, EQ, 21-Oct-2025, 1002.95, 1006.00, 1010.00, 1004.00, 1004.00, 1007.70, 1008.15, 3471600, 34999.06, 88749, 2208820, 63.63
HDFCBSE500, EQ, 21-Oct-2025, 37.78, 38.72, 38.72, 37.76, 37.76, 37.78, 37.83, 14867, 5.62, 152, 10945, 73.62
HDFCGOLD, EQ, 21-Oct-2025, 108.93, 111.65, 111.65, 108.60, 108.75, 109.14, 109.14, 2207678, 2409.55, 12241, 1598969, 72.43
HDFCGROWTH, EQ, 21-Oct-2025, 125.84, 126.40, 126.40, 125.00, 125.25, 125.44, 125.45, 3698, 4.64, 118, 3460, 93.56
HDFCLIFE, EQ, 21-Oct-2025, 742.25, 740.60, 746.40, 740.60, 743.50, 743.70, 744.32, 119115, 886.60, 5920, 58976, 49.51
HDFCLIQUID, EQ, 21-Oct-2025, 1032.87, 1033.00, 1033.00, 1032.00, 1033.00, 1032.83, 1032.84, 232, 2.40, 7, 232, 100.00
HDFCLOWVOL, EQ, 21-Oct-2025, 21.31, 21.74, 21.74, 21.13, 21.42, 21.34, 21.34, 10824, 2.31, 88, 10226, 94.48
HDFCMID150, EQ, 21-Oct-2025, 22.17, 21.61, 22.39, 21.61, 22.23, 22.20, 22.25, 161691, 35.98, 1191, 136990, 84.72
HDFCMOMENT, EQ, 21-Oct-2025, 32.15, 32.32, 32.39, 32.18, 32.22, 32.26, 32.28, 67339, 21.73, 603, 62173, 92.33
HDFCNEXT50, EQ, 21-Oct-2025, 70.57, 70.57, 72.98, 70.21, 70.79, 70.73, 71.35, 76804, 54.80, 525, 42269, 55.03
HDFCNIF100, EQ, 21-Oct-2025, 27.17, 27.21, 27.70, 27.17, 27.27, 27.30, 27.32, 38222, 10.44, 478, 34915, 91.35
HDFCNIFBAN, EQ, 21-Oct-2025, 59.55, 59.85, 59.86, 59.29, 59.44, 59.52, 59.59, 18387, 10.96, 317, 15726, 85.53
HDFCNIFIT, EQ, 21-Oct-2025, 37.06, 37.49, 37.76, 37.10, 37.12, 37.18, 37.27, 25873, 9.64, 199, 24690, 95.43
HDFCNIFTY, EQ, 21-Oct-2025, 288.73, 288.99, 290.77, 288.08, 288.70, 288.82, 289.18, 20750, 60.00, 570, 16723, 80.59
HDFCPSUBK, EQ, 21-Oct-2025, 79.36, 79.70, 81.00, 78.86, 79.27, 79.36, 79.79, 43034, 34.34, 203, 30706, 71.35
HDFCPVTBAN, EQ, 21-Oct-2025, 28.85, 29.50, 29.50, 28.44, 28.92, 28.93, 28.91, 74549, 21.55, 416, 43755, 58.69
HDFCQUAL, EQ, 21-Oct-2025, 59.61, 59.90, 60.00, 58.95, 59.80, 59.61, 59.59, 19011, 11.33, 299, 16363, 86.07
HDFCSENSEX, EQ, 21-Oct-2025, 94.71, 96.57, 96.57, 94.10, 95.10, 95.04, 95.04, 16514, 15.69, 336, 15117, 91.54
HDFCSILVER, EQ, 21-Oct-2025, 147.89, 150.40, 150.40, 142.01, 145.09, 145.04, 144.37, 2958207, 4270.85, 17719, 1551297, 52.44
HDFCSML250, EQ, 21-Oct-2025, 172.59, 176.90, 176.90, 172.02, 173.53, 173.67, 173.55, 630535, 1094.31, 5075, 586033, 92.97
HDFCVALUE, EQ, 21-Oct-2025, 136.37, 136.00, 137.00, 136.00, 136.52, 136.68, 136.74, 3041, 4.16, 54, 3041, 100.00
HDIL, BZ, 21-Oct-2025, 2.80, 2.80, 2.87, 2.75, 2.87, 2.83, 2.83, 59631, 1.69, 125, -, -
HEADSUP, EQ, 21-Oct-2025, 10.31, 10.51, 10.58, 9.67, 10.40, 10.39, 10.33, 13890, 1.43, 124, 7742, 55.92
HEALTHIETF, EQ, 21-Oct-2025, 153.22, 154.00, 154.82, 152.62, 153.75, 154.03, 154.18, 51093, 78.77, 578, 42682, 83.54
HEALTHY, EQ, 21-Oct-2025, 15.40, 15.55, 15.55, 14.86, 15.40, 15.38, 15.40, 89040, 13.71, 746, 84446, 94.84
HECPROJECT, EQ, 21-Oct-2025, 145.95, 151.99, 151.99, 137.00, 148.00, 144.17, 146.20, 2041, 2.98, 87, 1119, 54.83
HEG, EQ, 21-Oct-2025, 506.80, 508.85, 515.70, 508.50, 513.40, 513.15, 512.50, 97340, 498.87, 3021, 51962, 53.94
HEIDELBERG, EQ, 21-Oct-2025, 193.40, 194.10, 197.45, 194.10, 197.00, 196.34, 196.21, 23270, 45.66, 980, 12358, 53.11
HEMIPROP, EQ, 21-Oct-2025, 143.35, 144.51, 145.45, 144.02, 144.80, 144.75, 144.73, 207170, 299.85, 2266, 139087, 67.14
HERANBA, EQ, 21-Oct-2025, 304.15, 310.00, 313.10, 309.15, 311.70, 311.00, 311.17, 11966, 37.23, 500, 7276, 60.81
HERCULES, EQ, 21-Oct-2025, 196.90, 200.00, 202.00, 195.05, 196.70, 198.24, 199.84, 36792, 73.52, 493, 31219, 84.85
HERITGFOOD, EQ, 21-Oct-2025, 480.10, 481.05, 482.95, 479.00, 479.15, 479.70, 479.93, 108047, 518.55, 2301, 88083, 81.52
HEROMOTOCO, EQ, 21-Oct-2025, 5641.00, 5667.00, 5668.00, 5631.00, 5631.00, 5646.50, 5649.32, 40575, 2292.21, 6164, 15544, 38.36
HESTERBIO, EQ, 21-Oct-2025, 1690.30, 1690.40, 1749.00, 1690.30, 1738.00, 1734.00, 1734.57, 3477, 60.31, 399, 2941, 84.58
HEUBACHIND, EQ, 21-Oct-2025, 515.85, 515.85, 536.50, 512.00, 519.80, 518.25, 520.83, 5459, 28.43, 475, 3458, 63.34
HEXATRADEX, EQ, 21-Oct-2025, 175.54, 175.30, 175.80, 172.31, 175.20, 174.32, 174.16, 392, 0.68, 95, 311, 79.34
HEXT, EQ, 21-Oct-2025, 721.05, 721.50, 721.75, 715.75, 718.90, 718.00, 718.28, 23292, 167.30, 2060, 11220, 48.17
HFCL, EQ, 21-Oct-2025, 76.41, 76.76, 77.74, 76.47, 76.95, 77.21, 77.27, 12306411, 9509.03, 16419, 6159581, 50.05
HGINFRA, EQ, 21-Oct-2025, 911.40, 937.00, 939.80, 925.15, 930.00, 933.75, 934.86, 54015, 504.97, 3946, 35194, 65.16
HGM, BE, 21-Oct-2025, 75.79, 73.02, 77.00, 73.02, 75.25, 75.00, 75.38, 3161, 2.38, 31, -, -
HGS, EQ, 21-Oct-2025, 489.20, 494.00, 500.00, 485.10, 491.00, 490.95, 493.84, 9793, 48.36, 724, 3243, 33.12
HIGREEN, SM, 21-Oct-2025, 210.05, 204.00, 209.50, 197.30, 204.00, 203.80, 203.47, 64000, 130.22, 69, 47200, 73.75
HIKAL, EQ, 21-Oct-2025, 241.30, 242.80, 244.90, 242.55, 244.70, 243.75, 243.64, 51466, 125.39, 1795, 36418, 71.46
HILINFRA, EQ, 21-Oct-2025, 77.89, 79.60, 80.00, 78.60, 79.08, 78.96, 79.09, 77256, 61.10, 1296, 52687, 68.20
HILTON, EQ, 21-Oct-2025, 45.97, 47.95, 47.95, 45.23, 46.62, 47.01, 46.98, 18964, 8.91, 307, 12839, 67.70
HIMATSEIDE, EQ, 21-Oct-2025, 116.31, 117.24, 118.63, 117.00, 118.35, 117.88, 117.82, 79755, 93.97, 1025, 54343, 68.14
HINDALCO, EQ, 21-Oct-2025, 786.35, 791.00, 791.95, 782.50, 784.30, 784.95, 786.18, 457667, 3598.07, 9515, 208279, 45.51
HINDCOMPOS, EQ, 21-Oct-2025, 475.65, 486.50, 493.20, 484.35, 491.00, 489.95, 488.79, 10124, 49.48, 386, 8806, 86.98
HINDCON, EQ, 21-Oct-2025, 30.78, 31.00, 31.88, 30.52, 31.68, 31.53, 31.44, 6860, 2.16, 153, 5586, 81.43
HINDCOPPER, EQ, 21-Oct-2025, 345.35, 346.00, 350.40, 344.00, 345.20, 346.30, 346.99, 2005789, 6959.93, 23504, 1031568, 51.43
HINDOILEXP, EQ, 21-Oct-2025, 159.86, 160.99, 162.00, 160.82, 161.50, 161.41, 161.38, 35504, 57.30, 874, 22093, 62.23
HINDPETRO, EQ, 21-Oct-2025, 452.95, 454.95, 456.50, 451.70, 453.05, 455.40, 454.70, 327276, 1488.12, 5849, 106105, 32.42
HINDUNILVR, EQ, 21-Oct-2025, 2594.40, 2594.00, 2606.70, 2585.10, 2588.00, 2591.70, 2594.53, 82020, 2128.03, 8723, 38873, 47.40
HINDWAREAP, EQ, 21-Oct-2025, 374.80, 378.00, 385.00, 377.00, 381.50, 380.85, 380.78, 196488, 748.19, 3658, 112928, 57.47
HINDZINC, EQ, 21-Oct-2025, 486.40, 487.25, 489.35, 482.00, 482.95, 483.85, 484.82, 2018621, 9786.59, 31727, 1186697, 58.82
HIRECT, EQ, 21-Oct-2025, 1594.60, 1599.00, 1620.00, 1566.90, 1609.00, 1603.60, 1598.26, 5904, 94.36, 1002, 3367, 57.14
HISARMETAL, EQ, 21-Oct-2025, 175.02, 181.99, 181.99, 171.50, 171.50, 174.69, 175.86, 2042, 3.59, 65, 1356, 66.41
HITECH, EQ, 21-Oct-2025, 114.38, 115.40, 117.00, 115.00, 115.75, 115.97, 116.19, 331433, 385.08, 4556, 193203, 58.34
HITECHCORP, EQ, 21-Oct-2025, 184.32, 189.90, 194.86, 185.12, 191.30, 190.76, 191.64, 2489, 4.77, 104, 1441, 57.89
HITECHGEAR, BE, 21-Oct-2025, 823.85, 812.00, 845.00, 785.20, 839.00, 822.30, 817.42, 1454, 11.89, 95, -, -
HLEGLAS, EQ, 21-Oct-2025, 526.00, 532.95, 541.00, 532.95, 535.00, 538.50, 537.60, 162800, 875.22, 7425, 86858, 53.35
HLVLTD, EQ, 21-Oct-2025, 11.02, 11.07, 11.32, 9.80, 11.15, 11.11, 10.92, 244526, 26.71, 677, 157000, 64.47
HMAAGRO, EQ, 21-Oct-2025, 30.11, 30.85, 30.99, 29.50, 30.10, 30.23, 30.41, 58495, 17.79, 658, 48745, 83.33
HMT, BZ, 21-Oct-2025, 57.10, 57.50, 58.50, 56.26, 58.10, 57.94, 57.90, 9354, 5.42, 95, -, -
HMVL, EQ, 21-Oct-2025, 80.38, 81.99, 81.99, 80.38, 80.55, 80.58, 80.84, 3173, 2.56, 56, 2460, 77.53
HNDFDS, EQ, 21-Oct-2025, 520.65, 529.70, 530.00, 521.00, 527.95, 527.35, 526.76, 20611, 108.57, 1212, 9272, 44.99
HNGSNGBEES, EQ, 21-Oct-2025, 512.68, 500.98, 500.98, 500.98, 500.98, 500.98, 500.98, 65496, 328.12, 334, 65496, 100.00
HOACFOODS, SM, 21-Oct-2025, 269.95, 289.00, 289.00, 270.00, 270.00, 270.00, 274.63, 11250, 30.90, 14, 11250, 100.00
HOLMARC, SM, 21-Oct-2025, 109.10, 109.10, 113.95, 109.10, 112.00, 112.90, 112.78, 9000, 10.15, 10, 9000, 100.00
HOMEFIRST, EQ, 21-Oct-2025, 1225.30, 1229.20, 1260.00, 1229.20, 1249.00, 1253.00, 1252.33, 36649, 458.97, 3530, 17741, 48.41
HOMESFY, SM, 21-Oct-2025, 231.50, 243.00, 243.05, 243.00, 243.05, 243.05, 243.03, 900, 2.19, 3, 900, 100.00
HONASA, EQ, 21-Oct-2025, 277.45, 278.10, 282.00, 278.10, 278.80, 279.40, 279.86, 24396, 68.28, 1209, 13250, 54.32
HONAUT, EQ, 21-Oct-2025, 36345.00, 36345.00, 36550.00, 36345.00, 36430.00, 36460.00, 36456.65, 237, 86.40, 167, 166, 70.04
HONDAPOWER, EQ, 21-Oct-2025, 2664.90, 2678.00, 2700.00, 2600.00, 2620.00, 2639.80, 2652.31, 2264, 60.05, 525, 1094, 48.32
HPAL, EQ, 21-Oct-2025, 46.19, 45.80, 47.85, 45.80, 46.80, 46.79, 46.98, 25512, 11.99, 468, 20500, 80.35
HPIL, EQ, 21-Oct-2025, 139.79, 142.89, 144.80, 138.00, 140.96, 138.21, 140.50, 2831, 3.98, 72, 2145, 75.77
HPL, EQ, 21-Oct-2025, 448.35, 449.10, 457.65, 449.00, 451.50, 450.80, 452.50, 37907, 171.53, 3406, 20840, 54.98
HPTL, ST, 21-Oct-2025, 294.00, 296.00, 296.00, 296.00, 296.00, 296.00, 296.00, 1200, 3.55, 1, 1200, 100.00
HRHNEXT, SM, 21-Oct-2025, 35.75, 37.50, 37.50, 37.00, 37.00, 37.00, 37.33, 4500, 1.68, 3, 4500, 100.00
HSCL, EQ, 21-Oct-2025, 460.00, 464.00, 472.70, 462.00, 467.25, 467.85, 468.63, 727994, 3411.60, 9094, 259418, 35.63
HTMEDIA, BE, 21-Oct-2025, 26.56, 27.15, 27.15, 26.10, 26.50, 26.43, 26.63, 15693, 4.18, 68, -, -
HUBTOWN, EQ, 21-Oct-2025, 307.50, 315.00, 315.00, 308.75, 310.10, 311.60, 311.69, 173265, 540.05, 1367, 141659, 81.76
HUDCO, EQ, 21-Oct-2025, 228.81, 228.01, 229.79, 227.57, 227.99, 228.20, 228.50, 419395, 958.32, 6409, 193028, 46.04
HUHTAMAKI, EQ, 21-Oct-2025, 264.71, 264.90, 271.00, 260.56, 266.00, 268.22, 267.30, 202276, 540.69, 4187, 77914, 38.53
HYBRIDFIN, EQ, 21-Oct-2025, 29.11, 31.47, 32.02, 31.20, 32.02, 32.02, 31.82, 124455, 39.61, 346, 90149, 72.44
HYUNDAI, EQ, 21-Oct-2025, 2323.20, 2345.00, 2348.80, 2327.00, 2344.50, 2343.00, 2342.40, 104512, 2448.09, 10089, 50661, 48.48
IBLFL, SM, 21-Oct-2025, 66.50, 68.90, 69.00, 68.90, 69.00, 69.00, 68.99, 56000, 38.64, 20, 56000, 100.00
ICDSLTD, BE, 21-Oct-2025, 49.93, 47.43, 51.97, 47.43, 48.50, 49.22, 47.51, 1408, 0.67, 15, -, -
ICEMAKE, EQ, 21-Oct-2025, 706.90, 718.80, 718.80, 710.00, 710.05, 713.25, 714.78, 4553, 32.54, 485, 3331, 73.16
ICICIB22, EQ, 21-Oct-2025, 114.32, 113.60, 114.66, 113.60, 114.60, 114.56, 114.57, 144318, 165.34, 2027, 135431, 93.91
ICICIBANK, EQ, 21-Oct-2025, 1390.30, 1384.50, 1387.60, 1375.90, 1381.30, 1382.00, 1383.19, 3415560, 47243.55, 93955, 1802781, 52.79
ICICIGI, EQ, 21-Oct-2025, 2011.10, 2016.50, 2022.50, 2002.50, 2007.00, 2007.00, 2008.72, 32723, 657.31, 4129, 14138, 43.21
ICICIPRULI, EQ, 21-Oct-2025, 596.75, 592.95, 597.85, 592.10, 595.55, 595.30, 596.24, 68916, 410.91, 2519, 45549, 66.09
ICIL, EQ, 21-Oct-2025, 260.90, 261.65, 275.75, 261.65, 269.95, 269.00, 269.42, 108224, 291.58, 5539, 45727, 42.26
ICRA, EQ, 21-Oct-2025, 6280.50, 6350.00, 6415.50, 6299.00, 6378.00, 6348.00, 6335.52, 417, 26.42, 177, 279, 66.91
IDBI, EQ, 21-Oct-2025, 94.10, 94.80, 94.90, 94.00, 94.14, 94.30, 94.40, 1864430, 1760.08, 9259, 1184500, 63.54
IDEA, EQ, 21-Oct-2025, 8.94, 9.03, 9.06, 8.95, 9.04, 9.00, 9.01, 194980250, 17558.55, 64450, 66721519, 34.22
IDEAFORGE, EQ, 21-Oct-2025, 470.95, 474.60, 479.90, 473.05, 478.00, 477.50, 477.02, 49735, 237.25, 3114, 19726, 39.67
IDENTICAL, SM, 21-Oct-2025, 39.00, 39.25, 39.25, 39.25, 39.25, 39.25, 39.25, 2000, 0.79, 1, 2000, 100.00
IDFCFIRSTB, EQ, 21-Oct-2025, 76.93, 77.25, 77.35, 76.50, 76.66, 76.77, 76.99, 10454110, 8048.39, 93036, 6560591, 62.78
IDFNIFTYET, EQ, 21-Oct-2025, 283.89, 284.12, 284.13, 279.98, 284.13, 281.90, 282.04, 62, 0.17, 7, 62, 100.00
IEL, BE, 21-Oct-2025, 19.50, 19.50, 20.25, 19.50, 19.99, 19.90, 19.80, 38992, 7.72, 240, -, -
IEML, SM, 21-Oct-2025, 115.45, 122.95, 129.95, 116.30, 121.45, 119.75, 120.01, 45500, 54.61, 78, 16500, 36.26
IEX, EQ, 21-Oct-2025, 138.29, 140.00, 140.46, 138.61, 139.10, 139.14, 139.36, 1759872, 2452.51, 17809, 843954, 47.97
IFBAGRO, EQ, 21-Oct-2025, 1040.15, 1055.00, 1137.50, 1042.05, 1118.00, 1122.35, 1107.71, 68929, 763.53, 4064, 29474, 42.76
IFBIND, EQ, 21-Oct-2025, 1815.20, 1837.00, 1864.40, 1820.00, 1835.00, 1848.00, 1843.91, 23469, 432.75, 2708, 14636, 62.36
IFCI, EQ, 21-Oct-2025, 56.07, 56.42, 56.90, 56.00, 56.20, 56.18, 56.35, 1189696, 670.40, 7936, 632269, 53.15
IFGLEXPOR, EQ, 21-Oct-2025, 259.15, 265.00, 265.55, 259.95, 263.50, 262.90, 263.18, 19171, 50.45, 752, 10751, 56.08
IGARASHI, EQ, 21-Oct-2025, 510.30, 514.50, 530.00, 509.35, 512.25, 515.30, 518.15, 34273, 177.59, 2097, 14942, 43.60
IGCL, EQ, 21-Oct-2025, 108.55, 108.30, 110.95, 108.29, 109.70, 110.25, 109.86, 261423, 287.19, 1701, 175706, 67.39
IGIL, EQ, 21-Oct-2025, 333.50, 335.90, 341.20, 333.30, 337.00, 338.10, 338.68, 120627, 408.54, 4126, 60408, 50.08
IGL, EQ, 21-Oct-2025, 207.19, 208.50, 208.50, 207.00, 207.50, 207.42, 207.57, 162695, 337.70, 3639, 97365, 59.92
IGPL, EQ, 21-Oct-2025, 414.55, 416.00, 419.00, 412.00, 418.00, 416.60, 416.58, 4360, 18.16, 410, 2969, 68.10
IIFL, EQ, 21-Oct-2025, 499.70, 501.75, 504.00, 494.50, 498.00, 499.65, 501.07, 187200, 938.00, 4749, 89129, 47.61
IIFLCAPS, EQ, 21-Oct-2025, 345.60, 354.95, 355.00, 346.35, 350.50, 350.45, 350.74, 258087, 905.23, 5238, 178279, 69.08
IITL, EQ, 21-Oct-2025, 196.02, 196.20, 199.43, 196.20, 197.44, 198.62, 198.55, 990, 1.97, 19, 852, 86.06
IKIO, EQ, 21-Oct-2025, 209.62, 209.70, 219.68, 209.00, 212.88, 215.18, 214.43, 63857, 136.93, 1865, 31373, 49.13
IKS, EQ, 21-Oct-2025, 1545.10, 1554.60, 1555.00, 1541.00, 1545.00, 1549.20, 1549.63, 18103, 280.53, 1828, 12285, 67.86
IL&FSENGG, BZ, 21-Oct-2025, 26.47, 27.50, 27.50, 27.40, 27.40, 27.40, 27.42, 375, 0.10, 11, -, -
IL&FSTRANS, BZ, 21-Oct-2025, 3.03, 3.03, 3.18, 2.97, 3.03, 3.02, 3.09, 7051, 0.22, 38, -, -
IMAGICAA, EQ, 21-Oct-2025, 53.61, 53.56, 54.99, 53.49, 54.49, 54.38, 54.20, 213306, 115.62, 1837, 145112, 68.05
IMFA, EQ, 21-Oct-2025, 1087.30, 1087.30, 1147.00, 1087.30, 1146.00, 1135.60, 1126.46, 56469, 636.10, 5571, 25685, 45.49
IMPAL, EQ, 21-Oct-2025, 1059.80, 1068.40, 1089.00, 1062.20, 1070.00, 1067.50, 1071.00, 639, 6.84, 87, 500, 79.49
IMPEXFERRO, BZ, 21-Oct-2025, 1.93, 1.94, 1.94, 1.86, 1.86, 1.86, 1.88, 520, 0.01, 6, -, -
INCREDIBLE, EQ, 21-Oct-2025, 44.90, 46.00, 47.36, 44.00, 45.00, 44.89, 44.96, 11789, 5.30, 49, 10632, 90.19
INDBANK, EQ, 21-Oct-2025, 41.94, 41.94, 41.94, 40.62, 40.62, 41.01, 41.29, 33332, 13.76, 267, 29103, 87.31
INDGN, EQ, 21-Oct-2025, 556.80, 559.65, 559.65, 552.50, 552.90, 554.70, 555.54, 39669, 220.38, 2187, 21298, 53.69
INDHOTEL, EQ, 21-Oct-2025, 743.00, 746.05, 748.00, 741.00, 742.80, 744.25, 745.21, 249034, 1855.83, 10251, 157901, 63.41
INDIACEM, EQ, 21-Oct-2025, 392.15, 392.10, 394.70, 389.45, 389.90, 390.75, 391.33, 38790, 151.80, 1458, 21346, 55.03
INDIAGLYCO, EQ, 21-Oct-2025, 995.45, 1010.00, 1010.00, 981.10, 984.60, 986.85, 994.37, 54510, 542.03, 3230, 29593, 54.30
INDIAMART, EQ, 21-Oct-2025, 2334.70, 2347.90, 2385.50, 2335.00, 2379.00, 2376.70, 2371.66, 16940, 401.76, 2980, 10212, 60.28
INDIANB, EQ, 21-Oct-2025, 813.80, 822.80, 822.80, 810.00, 811.50, 813.30, 814.65, 294281, 2397.36, 7400, 91130, 30.97
INDIANCARD, EQ, 21-Oct-2025, 245.10, 253.00, 253.00, 248.00, 250.00, 249.60, 249.69, 343, 0.86, 32, 260, 75.80
INDIANHUME, EQ, 21-Oct-2025, 350.70, 351.05, 360.00, 351.05, 360.00, 354.95, 354.57, 6355, 22.53, 285, 5015, 78.91
INDIASHLTR, EQ, 21-Oct-2025, 883.30, 895.00, 901.00, 881.25, 897.05, 896.30, 895.08, 28241, 252.78, 1842, 16995, 60.18
INDIGO, EQ, 21-Oct-2025, 5934.00, 5950.00, 5950.00, 5904.50, 5915.00, 5913.00, 5919.00, 35982, 2129.77, 4995, 19386, 53.91
INDIGOPNTS, EQ, 21-Oct-2025, 1020.10, 1029.60, 1048.80, 1028.00, 1048.80, 1039.00, 1035.90, 11030, 114.26, 1656, 6471, 58.67
INDIGRID, IV, 21-Oct-2025, 171.86, 172.00, 172.80, 171.85, 172.00, 172.34, 172.22, 108792, 187.36, 907, 101602, 93.43
INDIQUBE, EQ, 21-Oct-2025, 224.46, 224.35, 227.36, 224.35, 226.19, 226.16, 226.16, 12324, 27.87, 517, 8504, 69.00
INDNIPPON, EQ, 21-Oct-2025, 1034.05, 1044.00, 1075.00, 1005.60, 1008.00, 1019.65, 1035.41, 29930, 309.90, 3548, 14541, 48.58
INDOAMIN, EQ, 21-Oct-2025, 132.44, 134.65, 137.01, 133.21, 134.55, 135.35, 135.15, 31591, 42.69, 463, 24952, 78.98
INDOBORAX, BE, 21-Oct-2025, 234.79, 246.50, 246.50, 235.00, 235.16, 235.69, 238.59, 12650, 30.18, 147, -, -
INDOCO, EQ, 21-Oct-2025, 286.80, 286.20, 289.80, 285.80, 288.20, 287.80, 287.45, 4834, 13.90, 353, 2681, 55.46
INDOFARM, EQ, 21-Oct-2025, 249.61, 253.00, 266.38, 252.69, 261.99, 260.99, 260.69, 685882, 1788.03, 14027, 222139, 32.39
INDORAMA, EQ, 21-Oct-2025, 68.88, 69.95, 74.25, 67.11, 68.66, 68.89, 70.62, 1379850, 974.40, 11719, 517962, 37.54
INDOSTAR, EQ, 21-Oct-2025, 238.06, 240.00, 244.00, 237.24, 244.00, 240.55, 240.28, 24826, 59.65, 718, 17903, 72.11
INDOTECH, EQ, 21-Oct-2025, 1702.10, 1705.00, 1739.00, 1705.00, 1734.80, 1728.60, 1728.04, 3482, 60.17, 649, 2393, 68.72
INDOTHAI, BE, 21-Oct-2025, 443.20, 438.80, 445.35, 425.75, 427.25, 427.55, 429.74, 236615, 1016.83, 1854, -, -
INDOUS, EQ, 21-Oct-2025, 120.48, 122.30, 133.50, 122.30, 130.30, 131.35, 130.79, 27727, 36.26, 521, 16741, 60.38
INDOWIND, EQ, 21-Oct-2025, 15.30, 15.95, 15.95, 15.50, 15.85, 15.81, 15.83, 55573, 8.80, 449, 37992, 68.36
INDRAMEDCO, EQ, 21-Oct-2025, 567.45, 578.00, 578.00, 560.50, 562.00, 563.25, 566.13, 165591, 937.46, 3576, 121028, 73.10
INDSWFTLAB, EQ, 21-Oct-2025, 104.82, 106.55, 106.55, 104.54, 104.60, 104.88, 105.36, 22748, 23.97, 254, 18092, 79.53
INDTERRAIN, EQ, 21-Oct-2025, 36.11, 36.11, 36.95, 35.10, 35.60, 35.56, 35.66, 16788, 5.99, 148, 11852, 70.60
INDUSINDBK, EQ, 21-Oct-2025, 759.75, 761.95, 762.90, 756.00, 757.00, 758.45, 759.45, 350896, 2664.89, 10848, 134633, 38.37
INDUSINVIT, IV, 21-Oct-2025, 119.40, 119.00, 119.70, 117.20, 119.45, 119.44, 119.36, 8109, 9.68, 162, 7628, 94.07
